Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Order Date,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Rolling_Mean_3,Sales_Rolling_Mean_7
85023,169.568,2,0.2,0.0,0,0,0,1,0,0,1,0,0,1,0,2016-10-09,40,4,64.784,721.875,25.71,318.7423333333332,241.65300000000005
19143,523.764,3,0.4,-192.0468,0,0,1,0,0,1,0,0,0,0,1,2014-12-30,1,4,169.568,64.784,721.875,252.70533333333324,252.25242857142862
90036,194.352,3,0.2,-36.441,1,0,0,0,1,0,0,0,1,0,0,2016-04-12,15,2,523.764,169.568,64.784,295.8946666666666,252.56185714285718
19140,347.802,7,0.3,-24.843,0,0,0,1,0,1,0,0,1,0,0,2016-11-28,48,4,194.352,523.764,169.568,355.30599999999987,292.5507142857143
68104,1336.44,14,0.0,387.5676,0,0,0,1,1,0,0,0,0,1,0,2016-09-13,37,3,347.802,194.352,523.764,626.1979999999999,479.79785714285714
37421,390.368,2,0.2,48.796,0,0,0,1,1,0,0,0,1,0,0,2017-11-29,48,4,1336.44,347.802,194.352,691.5366666666665,432.43971428571433
37421,101.52,5,0.2,19.035,0,0,0,1,1,0,0,0,0,1,0,2017-11-29,48,4,390.368,1336.44,347.802,609.4426666666665,437.6877142857143
10024,313.176,2,0.4,-120.0508,0,0,0,1,0,1,0,0,0,0,1,2016-12-25,51,4,101.52,390.368,1336.44,268.3546666666665,458.20314285714295
10024,866.646,3,0.1,173.3292,0,0,0,1,0,1,0,0,1,0,0,2016-12-25,51,4,313.176,101.52,390.368,427.1139999999998,507.1862857142857
98103,43.13,1,0.0,14.6642,0,0,0,1,1,0,0,0,0,1,0,2016-09-08,36,3,866.646,313.176,101.52,407.6506666666665,485.5831428571429
93010,509.9575,5,0.15,41.9965,0,0,0,1,0,1,0,1,0,0,0,2015-05-14,20,2,43.13,866.646,313.176,473.2444999999998,508.7482142857143
93010,122.91,3,0.0,34.4148,0,0,0,1,0,1,0,0,0,1,0,2015-05-14,20,2,509.9575,43.13,866.646,225.33249999999984,335.38678571428574
93010,97.568,2,0.2,-6.098,0,0,0,1,0,1,0,0,1,0,0,2015-05-14,20,2,122.91,509.9575,43.13,243.47849999999983,293.5582142857143
93010,722.352,3,0.2,81.2646,0,0,0,1,0,1,0,0,1,0,0,2015-05-14,20,2,97.568,122.91,509.9575,314.2766666666665,382.24850000000004
90032,167.84,8,0.0,11.7488,0,0,0,1,0,1,0,0,0,1,0,2016-05-30,22,2,722.352,97.568,122.91,329.25333333333316,361.4862142857143
43615,172.11,1,0.4,-94.6605,0,0,0,1,1,0,0,0,0,0,1,2014-04-08,15,2,167.84,722.352,97.568,354.1006666666665,262.26678571428573
97224,13.592,1,0.2,-0.3398,0,0,0,1,0,0,1,0,0,1,0,2017-05-30,22,2,172.11,167.84,722.352,117.8473333333332,258.0470714285714
19134,386.68,2,0.3,-5.524,0,0,1,0,0,1,0,0,1,0,0,2016-03-13,10,1,13.592,172.11,167.84,190.79399999999987,240.436
19143,36.672,3,0.2,6.4176,0,0,0,1,1,0,0,0,0,1,0,2017-04-10,15,2,386.68,13.592,172.11,145.64799999999983,228.11628571428574
77070,85.246,2,0.3,-6.089,0,0,1,0,1,0,0,0,1,0,0,2016-06-25,25,2,36.672,386.68,13.592,169.53266666666653,226.35600000000002
77070,32.712,2,0.6,-26.1696,0,0,1,0,1,0,0,0,0,1,0,2016-06-25,25,2,85.246,36.672,386.68,51.54333333333318,127.83600000000004
98042,46.9,5,0.0,13.132,0,0,1,0,0,1,0,0,0,1,0,2015-03-24,13,1,32.712,85.246,36.672,54.95266666666652,110.55885714285718
90049,236.528,2,0.2,-2.9566,0,0,0,1,1,0,0,0,0,0,1,2017-09-02,35,3,46.9,32.712,85.246,105.37999999999984,119.7614285714286
60610,22.2,1,0.6,-26.085,0,0,1,0,0,0,1,0,0,1,0,2017-02-03,5,1,236.528,46.9,32.712,101.87599999999986,120.99114285714289
37918,88.92,5,0.2,14.4495,1,0,0,0,1,0,0,0,0,1,0,2017-11-11,45,4,22.2,236.528,46.9,115.88266666666652,78.45400000000004
77036,318.43,5,0.3,-77.333,0,0,1,0,0,0,1,0,1,0,0,2017-09-17,37,3,88.92,22.2,236.528,143.1833333333332,118.70514285714287
22980,1196.86,7,0.0,119.686,1,0,0,0,1,0,0,0,0,1,0,2015-04-16,16,2,318.43,88.92,22.2,534.7366666666666,277.50714285714287
22980,523.26,9,0.0,125.5824,1,0,0,0,1,0,0,1,0,0,0,2015-04-16,16,2,1196.86,318.43,88.92,679.5166666666664,347.58542857142857
90045,34.92,4,0.0,11.8728,0,0,1,0,0,0,1,0,0,1,0,2017-11-11,45,4,523.26,1196.86,318.43,585.0133333333332,345.87399999999997
10011,14.56,2,0.0,6.2608,0,0,0,1,1,0,0,0,0,1,0,2014-09-15,38,3,34.92,523.26,1196.86,190.9133333333331,314.1642857142857
19140,445.802,7,0.3,-108.2662,0,0,1,0,0,1,0,0,1,0,0,2014-12-15,51,4,14.56,34.92,523.26,165.0939999999998,374.6788571428571
3820,1053.164,4,0.3,-105.3164,0,0,1,0,0,0,1,0,0,0,1,2015-12-19,51,4,445.802,14.56,34.92,504.50866666666644,512.428
90032,106.68,6,0.0,33.0708,0,0,0,1,0,1,0,0,0,1,0,2015-09-10,37,3,1053.164,445.802,14.56,535.2153333333332,482.17799999999994
77070,512.19,5,0.3,-65.853,0,0,0,1,1,0,0,0,0,0,1,2017-09-11,37,3,106.68,1053.164,445.802,557.3446666666665,384.368
92683,276.69,3,0.0,49.8042,0,0,0,1,1,0,0,0,0,1,0,2017-07-14,28,3,512.19,106.68,1053.164,298.5199999999998,349.1437142857143
92683,18.84,3,0.0,7.9128,0,0,0,1,1,0,0,0,0,1,0,2017-07-14,28,3,276.69,512.19,106.68,269.2399999999998,346.8465714285714
43229,396.92,5,0.2,148.845,0,0,0,1,1,0,0,0,0,1,0,2017-07-14,28,3,18.84,276.69,512.19,230.81666666666646,401.4694285714286
43130,85.246,2,0.3,-1.2178,0,0,0,1,1,0,0,0,1,0,0,2016-09-05,36,3,396.92,18.84,276.69,167.00199999999975,349.9614285714286
97030,1487.04,5,0.2,148.704,0,0,0,1,1,0,0,0,1,0,0,2014-09-10,37,3,85.246,396.92,18.84,656.4019999999997,411.94371428571424
94109,9.24,3,0.0,2.9568,0,1,0,0,0,1,0,0,0,1,0,2017-09-26,39,3,1487.04,85.246,396.92,527.175333333333,398.02371428571433
80501,266.352,3,0.2,-13.3176,1,0,0,0,1,0,0,0,0,1,0,2016-06-17,24,2,9.24,1487.04,85.246,587.5439999999998,362.90399999999994
80501,483.136,4,0.2,54.3528,1,0,0,0,1,0,0,0,1,0,0,2016-06-17,24,2,266.352,9.24,1487.04,252.90933333333314,392.3962857142857
27834,196.784,2,0.2,-22.1382,0,0,0,1,1,0,0,0,1,0,0,2017-02-25,8,1,483.136,266.352,9.24,315.42399999999975,417.81685714285715
27834,231.92,5,0.2,5.798,0,0,0,1,1,0,0,1,0,0,0,2017-02-25,8,1,196.784,483.136,266.352,303.94666666666643,394.24542857142853
77041,13.592,2,0.6,-14.2716,0,0,0,1,1,0,0,0,0,1,0,2017-12-03,48,4,231.92,196.784,483.136,147.43199999999976,384.0091428571428
80219,242.352,8,0.7,-363.528,0,0,0,1,0,1,0,1,0,0,0,2017-12-02,48,4,13.592,231.92,196.784,162.62133333333313,206.19657142857142
80219,508.704,6,0.2,0.0,0,0,0,1,0,1,0,0,0,1,0,2017-12-02,48,4,242.352,13.592,231.92,254.88266666666644,277.54857142857145
80219,906.68,5,0.2,68.001,0,0,0,1,0,1,0,0,1,0,0,2017-12-02,48,4,508.704,242.352,13.592,552.5786666666664,369.024
77036,21.204,3,0.6,-11.6622,1,0,0,0,0,1,0,0,0,1,0,2016-09-05,36,3,906.68,508.704,242.352,478.8626666666664,303.0337142857143
19134,349.965,7,0.5,-216.9783,0,0,1,0,1,0,0,1,0,0,0,2014-05-10,19,2,21.204,906.68,508.704,425.9496666666664,324.91671428571425
11561,31.68,6,0.0,9.8208,0,0,0,1,1,0,0,0,0,1,0,2014-11-01,44,4,349.965,21.204,906.68,134.28299999999976,296.31100000000004
17602,170.786,1,0.3,0.0,1,0,0,0,1,0,0,0,1,0,0,2016-12-30,52,4,31.68,349.965,21.204,184.14366666666646,318.7672857142857
60610,198.744,4,0.3,0.0,0,0,0,1,1,0,0,1,0,0,0,2016-09-03,35,3,170.786,31.68,349.965,133.73666666666645,312.5375714285714
98103,435.168,4,0.2,-59.8356,0,0,1,0,1,0,0,0,1,0,0,2016-01-30,4,1,198.744,170.786,31.68,268.2326666666665,302.03242857142857
98103,48.58,1,0.0,7.7728,0,0,1,0,1,0,0,1,0,0,0,2016-01-30,4,1,435.168,198.744,170.786,227.4973333333331,179.44671428571428
23602,591.32,4,0.0,112.3508,0,0,0,1,0,1,0,0,0,0,1,2014-10-21,43,4,48.58,435.168,198.744,358.35599999999977,260.8918571428572
68104,563.94,3,0.0,112.788,1,0,0,0,0,0,1,0,1,0,0,2016-12-18,50,4,591.32,48.58,435.168,401.2799999999998,291.4597142857143
10024,127.764,2,0.1,2.8392,0,0,0,1,0,1,0,0,1,0,0,2015-04-16,16,2,563.94,591.32,48.58,427.6746666666665,305.18600000000004
95661,17.31,3,0.0,5.193,0,0,0,1,1,0,0,0,0,1,0,2017-11-16,46,4,127.764,563.94,591.32,236.33799999999977,283.26085714285716
19134,58.248,9,0.2,11.6496,0,0,0,1,1,0,0,0,0,1,0,2016-09-05,36,3,17.31,127.764,563.94,67.77399999999977,263.19
19134,71.246,2,0.3,-19.3382,0,0,0,1,1,0,0,0,1,0,0,2016-09-05,36,3,58.248,17.31,127.764,48.93466666666643,211.20114285714288
19134,887.271,3,0.3,-63.3765,0,0,0,1,1,0,0,0,1,0,0,2016-09-05,36,3,71.246,58.248,17.31,338.9216666666664,331.0141428571429
60623,25.176,3,0.6,-33.3582,0,0,0,1,1,0,0,0,0,1,0,2016-05-27,21,2,887.271,71.246,58.248,327.8976666666664,250.13642857142855
60623,5.584,2,0.6,-1.6752,0,0,0,1,1,0,0,0,0,1,0,2016-05-27,21,2,25.176,887.271,71.246,306.01033333333305,170.3712857142857
10035,14.91,3,0.0,4.6221,0,0,1,0,1,0,0,0,0,1,0,2015-08-24,35,3,5.584,25.176,887.271,15.223333333333068,154.24928571428572
90032,189.576,1,0.2,9.4788,1,0,0,0,0,1,0,0,0,0,1,2017-10-27,43,4,14.91,5.584,25.176,70.02333333333307,178.85871428571429
90004,725.344,4,0.2,54.4008,0,0,0,1,1,0,0,0,1,0,0,2014-11-25,48,4,189.576,14.91,5.584,309.9433333333331,274.1581428571429
48234,75.33,9,0.0,19.5858,0,0,1,0,0,0,1,0,0,1,0,2015-05-23,21,2,725.344,189.576,14.91,330.0833333333331,274.74157142857143
78521,127.302,7,0.3,-9.093,1,0,0,0,0,0,1,0,1,0,0,2014-03-30,13,1,75.33,725.344,189.576,309.32533333333305,166.17457142857143
40214,1207.84,8,0.0,314.0384,0,0,1,0,1,0,0,0,1,0,0,2017-12-29,52,4,127.302,75.33,725.344,470.15733333333304,335.1265714285714
40214,300.98,1,0.0,87.2842,0,0,1,0,1,0,0,0,1,0,0,2017-12-29,52,4,1207.84,127.302,75.33,545.3739999999997,377.32599999999996
40214,258.75,3,0.0,77.625,0,0,1,0,1,0,0,0,1,0,0,2017-12-29,52,4,300.98,1207.84,127.302,589.1899999999997,412.1602857142857
19711,441.96,2,0.0,101.6508,0,0,0,1,0,1,0,1,0,0,0,2017-03-02,9,1,258.75,300.98,1207.84,333.89666666666636,448.21514285714284
90036,892.224,3,0.2,89.2224,0,0,0,1,0,1,0,0,1,0,0,2015-04-05,14,2,441.96,258.75,300.98,530.9779999999997,472.0551428571428
94110,1352.032,4,0.2,84.502,1,0,0,0,0,1,0,0,1,0,0,2016-03-15,11,1,892.224,441.96,258.75,895.405333333333,654.4411428571428
43302,1548.99,9,0.4,-464.697,0,0,0,1,0,1,0,0,0,0,1,2015-12-27,52,4,1352.032,892.224,441.96,1264.4153333333331,857.5394285714285
89115,80.96,4,0.0,29.1456,0,0,1,0,1,0,0,0,0,1,0,2015-11-30,49,4,1548.99,1352.032,892.224,993.9939999999996,696.5565714285714
90049,187.76,4,0.0,76.9816,0,1,0,0,0,0,1,0,0,1,0,2014-04-15,16,2,80.96,1548.99,1352.032,605.9033333333331,680.3822857142857
77340,76.728,3,0.6,-53.7096,0,0,0,1,1,0,0,0,0,1,0,2014-01-07,2,1,187.76,80.96,1548.99,115.14933333333302,654.3791428571428
71111,129.92,4,0.0,10.3936,0,0,0,1,0,1,0,0,0,1,0,2014-10-22,43,4,76.728,187.76,80.96,131.46933333333303,609.802
2149,170.98,1,0.0,32.4862,0,0,1,0,0,0,1,1,0,0,0,2015-11-27,48,4,129.92,76.728,187.76,125.87599999999968,506.76714285714286
2149,38.97,3,0.0,4.6764,0,0,1,0,0,0,1,0,0,1,0,2015-11-27,48,4,170.98,129.92,76.728,113.28999999999968,319.18685714285715
2149,446.068,4,0.3,0.0,0,0,1,0,0,0,1,0,0,0,1,2015-11-27,48,4,38.97,170.98,129.92,218.67266666666637,161.62657142857142
2908,341.96,2,0.0,78.6508,0,0,0,1,0,0,1,1,0,0,0,2014-12-31,1,4,446.068,38.97,170.98,275.66599999999966,198.9122857142857
2908,605.88,6,0.0,151.47,0,0,0,1,0,0,1,0,1,0,0,2014-12-31,1,4,341.96,446.068,38.97,464.6359999999997,258.6437142857143
49201,1568.61,9,0.0,329.4081,0,0,0,1,0,1,0,0,0,0,1,2016-11-25,47,4,605.88,341.96,446.068,838.8166666666663,471.76971428571426
23434,872.94,3,0.0,157.1292,1,0,0,0,0,1,0,0,0,0,1,2017-07-15,28,3,1568.61,605.88,341.96,1015.8099999999998,577.9154285714286
98103,167.888,7,0.2,14.6902,0,1,0,0,1,0,0,0,1,0,0,2016-03-22,12,1,872.94,1568.61,605.88,869.8126666666664,577.4737142857142
1841,526.582,2,0.3,-52.6582,0,0,0,1,0,0,1,0,0,0,1,2017-12-14,50,4,167.888,872.94,1568.61,522.4699999999998,647.1325714285714
48234,447.84,4,0.0,98.5248,0,0,0,1,1,0,0,0,0,0,1,2016-08-26,34,3,526.582,167.888,872.94,380.76999999999975,647.3857142857142
28314,77.952,3,0.2,15.5904,0,0,1,0,1,0,0,0,0,1,0,2017-10-28,43,4,447.84,526.582,167.888,350.7913333333331,609.6702857142857
78745,179.886,1,0.3,-2.5698,0,0,0,1,0,1,0,0,1,0,0,2015-09-10,37,3,77.952,447.84,526.582,235.22599999999977,548.814
98103,291.136,4,0.2,-25.4744,0,0,0,1,0,0,1,0,1,0,0,2017-06-13,24,2,179.886,77.952,447.84,182.99133333333307,366.3177142857143
22204,60.84,3,0.0,19.4688,0,0,0,1,1,0,0,0,0,1,0,2015-06-18,25,2,291.136,179.886,77.952,177.2873333333331,250.30342857142858
28540,17.088,2,0.2,1.068,1,0,0,0,0,1,0,0,0,1,0,2015-11-30,49,4,60.84,291.136,179.886,123.02133333333312,228.76057142857144
14215,154.95,3,0.0,30.99,0,0,1,0,0,1,0,0,0,1,0,2017-11-13,46,4,17.088,60.84,291.136,77.62599999999975,175.6702857142857
21044,1779.9,5,0.0,373.779,0,1,0,0,0,1,0,0,1,0,0,2017-08-12,32,3,154.95,17.088,60.84,650.6459999999998,365.9645714285715
28205,876.3,10,0.4,-292.1,0,0,1,0,0,1,0,0,0,0,1,2016-11-04,44,4,1779.9,154.95,17.088,937.0499999999998,480.0142857142857
60653,22.608,3,0.6,-10.1736,1,0,0,0,1,0,0,0,0,1,0,2016-05-17,20,2,876.3,1779.9,154.95,892.9359999999998,457.546
10035,207.846,3,0.1,2.3094,1,0,0,0,0,1,0,0,1,0,0,2017-03-24,12,1,22.608,876.3,1779.9,368.9179999999997,445.6474285714286
93727,40.48,2,0.0,14.5728,0,0,1,0,1,0,0,0,0,1,0,2014-03-24,13,1,207.846,22.608,876.3,90.31133333333311,442.7388571428572
20735,550.431,3,0.3,-47.1798,1,0,0,0,1,0,0,0,0,0,1,2016-02-14,6,1,40.48,207.846,22.608,266.2523333333331,518.9307142857143
20735,10.56,6,0.0,4.6464,1,0,0,0,1,0,0,0,0,1,0,2016-02-14,6,1,550.431,40.48,207.846,200.4903333333331,498.3035714285715
90049,1497.666,2,0.15,140.9568,1,0,0,0,0,0,1,1,0,0,0,2017-06-08,23,2,10.56,550.431,40.48,686.2189999999997,457.9844285714285
90036,232.88,5,0.2,17.466,0,0,0,1,0,1,0,0,1,0,0,2014-05-16,20,2,1497.666,10.56,550.431,580.3686666666664,366.0672857142857
13440,90.882,1,0.1,15.147,0,0,0,1,0,1,0,0,1,0,0,2015-02-03,6,1,232.88,1497.666,10.56,607.1426666666664,375.82071428571425
92105,63.936,3,0.2,6.3936,0,0,0,1,0,1,0,0,1,0,0,2015-04-26,17,2,90.882,232.88,1497.666,129.23266666666643,355.26214285714286
90045,241.568,2,0.2,-15.098,0,0,1,0,1,0,0,0,0,0,1,2015-04-13,16,2,63.936,90.882,232.88,132.12866666666645,383.989
98103,307.136,4,0.2,-11.5176,0,0,0,1,0,1,0,0,1,0,0,2015-09-25,39,3,241.568,63.936,90.882,204.21333333333314,349.23257142857136
50315,1184.72,4,0.0,106.6248,0,0,0,1,1,0,0,0,0,0,1,2014-03-28,13,1,307.136,241.568,63.936,577.8079999999999,516.9697142857143
78577,124.404,4,0.3,-21.3264,0,0,0,1,1,0,0,0,0,0,1,2017-07-21,29,3,1184.72,307.136,241.568,538.7533333333331,320.78942857142863
77070,16.192,2,0.6,-6.8816,0,0,0,1,1,0,0,0,0,1,0,2016-02-27,8,1,124.404,1184.72,307.136,441.77199999999976,289.834
85204,441.92,2,0.2,49.716,0,0,1,0,1,0,0,0,1,0,0,2015-07-14,29,3,16.192,124.404,1184.72,194.1719999999998,339.98228571428575
85204,127.764,6,0.7,-191.646,0,0,1,0,1,0,0,1,0,0,0,2015-07-14,29,3,441.92,16.192,124.404,195.29199999999977,349.10057142857147
92630,915.136,4,0.2,102.9528,0,0,0,1,0,0,1,0,1,0,0,2016-10-03,40,4,127.764,441.92,16.192,494.93999999999977,445.3245714285714
60505,242.176,4,0.6,-302.72,0,0,1,0,0,0,1,0,0,1,0,2016-11-29,48,4,915.136,127.764,441.92,428.35866666666635,436.04457142857143
19140,337.176,2,0.4,-118.0116,0,0,0,1,0,1,0,0,0,0,1,2016-06-14,24,2,242.176,915.136,127.764,498.16266666666644,314.9668571428571
80229,23.376,3,0.2,7.0128,0,0,1,0,1,0,0,0,0,1,0,2017-12-03,48,4,337.176,242.176,915.136,200.90933333333308,300.53428571428566
80229,16.72,5,0.2,3.344,0,0,1,0,1,0,0,0,0,1,0,2017-12-03,48,4,23.376,337.176,242.176,125.75733333333311,300.6097142857143
80229,16.192,1,0.2,4.6552,0,0,1,0,1,0,0,0,0,1,0,2017-12-03,48,4,16.72,23.376,337.176,18.762666666666437,239.79142857142853
72701,343.85,5,0.0,137.54,0,0,0,1,1,0,0,0,0,1,0,2016-12-25,51,4,16.192,16.72,23.376,125.5873333333331,270.66085714285714
38109,31.984,1,0.2,0.0,0,0,0,1,1,0,0,0,0,1,0,2017-08-13,32,3,343.85,16.192,16.72,130.6753333333331,144.49628571428573
38109,423.648,2,0.2,47.6604,0,0,0,1,1,0,0,0,1,0,0,2017-08-13,32,3,31.984,343.85,16.192,266.49399999999974,170.42085714285713
95037,268.704,3,0.2,6.7176,0,0,0,1,1,0,0,0,0,0,1,2016-12-03,48,4,423.648,31.984,343.85,241.4453333333331,160.63914285714287
95037,205.666,2,0.15,-12.098,0,0,0,1,1,0,0,1,0,0,0,2016-12-03,48,4,268.704,423.648,31.984,299.3393333333331,186.68057142857145
60174,30.344,2,0.6,-31.8612,0,0,1,0,1,0,0,0,0,1,0,2016-04-28,17,2,205.666,268.704,423.648,168.23799999999977,188.62685714285718
19140,344.372,4,0.3,-93.4724,0,0,0,1,0,0,1,0,1,0,0,2015-11-20,47,4,30.344,205.666,268.704,193.46066666666647,235.5097142857143
10035,50.97,3,0.0,9.1746,0,0,1,0,0,1,0,0,0,1,0,2017-11-20,47,4,344.372,30.344,205.666,141.89533333333313,193.66971428571426
75217,298.116,6,0.3,-4.2588,1,0,0,0,0,0,1,0,0,0,1,2017-07-25,30,3,50.97,344.372,30.344,231.15266666666648,231.6885714285714
97206,230.28,3,0.2,23.028,0,0,0,1,0,1,0,0,1,0,0,2016-07-15,28,3,298.116,50.97,344.372,193.12199999999976,204.06457142857144
92037,81.424,2,0.2,-9.1602,1,0,0,0,0,1,0,0,1,0,0,2016-12-14,50,4,230.28,298.116,50.97,203.27333333333308,177.31028571428573
79907,362.25,6,0.3,0.0,0,0,0,1,1,0,0,0,1,0,0,2014-03-01,9,1,81.424,230.28,298.116,224.6513333333331,199.67942857142856
79907,63.552,6,0.6,-34.9536,0,0,0,1,1,0,0,0,0,1,0,2014-03-01,9,1,362.25,81.424,230.28,169.07533333333313,204.42342857142856
95928,435.168,4,0.2,-59.8356,0,0,0,1,0,1,0,0,1,0,0,2017-10-05,40,4,63.552,362.25,81.424,286.9899999999998,217.3942857142857
95928,72.9,5,0.0,26.973,0,0,0,1,0,1,0,0,0,1,0,2017-10-05,40,4,435.168,63.552,362.25,190.53999999999976,220.52714285714288
95928,206.352,3,0.2,5.1588,0,0,0,1,0,1,0,0,0,0,1,2017-10-05,40,4,72.9,435.168,63.552,238.1399999999998,207.41799999999998
80219,90.882,3,0.7,-190.8522,1,0,0,0,0,1,0,1,0,0,0,2016-10-10,41,4,206.352,72.9,435.168,123.37799999999977,187.504
80219,120.784,1,0.2,13.5882,1,0,0,0,0,1,0,0,1,0,0,2016-10-10,41,4,90.882,206.352,72.9,139.33933333333312,193.12685714285718
19134,254.352,3,0.2,0.0,0,0,0,1,0,1,0,0,0,1,0,2015-08-16,33,3,120.784,90.882,206.352,155.33933333333312,177.7128571428572
7011,254.9,5,0.0,76.47,1,0,0,0,1,0,0,0,0,1,0,2014-09-10,37,3,254.352,120.784,90.882,210.0119999999998,205.0482857142857
80013,145.764,6,0.7,-247.7988,0,0,1,0,1,0,0,1,0,0,0,2015-11-20,47,4,254.9,254.352,120.784,218.33866666666646,163.70485714285718
92037,1673.184,12,0.2,20.9148,1,0,0,0,0,0,1,0,0,0,1,2017-11-03,44,4,145.764,254.9,254.352,691.2826666666665,392.31685714285715
98105,12.18,7,0.0,3.8976,1,0,0,0,0,1,0,0,0,1,0,2014-05-04,18,2,1673.184,145.764,254.9,610.3759999999997,364.57800000000003
1852,45.84,3,0.0,15.5856,1,0,0,0,1,0,0,0,0,1,0,2014-12-01,49,4,12.18,1673.184,145.764,577.0679999999998,358.1434285714286
1852,9.82,2,0.0,3.2406,1,0,0,0,1,0,0,0,0,1,0,2014-12-01,49,4,45.84,12.18,1673.184,22.613333333333106,342.2914285714286
73120,1323.9,5,0.0,383.931,0,0,0,1,1,0,0,0,1,0,0,2015-11-17,47,4,9.82,45.84,12.18,459.8533333333332,495.084
10009,18.84,3,0.0,6.0288,0,1,0,0,1,0,0,0,0,1,0,2017-05-25,21,2,1323.9,9.82,45.84,450.8533333333332,461.3611428571429
43130,60.672,6,0.2,12.8928,1,0,0,0,0,0,1,0,0,1,0,2014-09-09,37,3,18.84,1323.9,9.82,467.8039999999998,449.2051428571429
75217,657.93,5,0.3,-93.99,0,0,0,1,0,1,0,0,1,0,0,2014-07-21,30,3,60.672,18.84,1323.9,245.81399999999977,304.1688571428571
10035,210.68,2,0.0,50.5632,0,0,1,0,0,1,0,0,0,1,0,2015-09-11,37,3,657.93,60.672,18.84,309.7606666666664,332.526
79109,23.076,3,0.6,-10.9611,0,0,0,1,1,0,0,0,0,1,0,2016-01-07,1,1,210.68,657.93,60.672,297.2286666666664,329.274
77041,75.384,9,0.6,-20.7306,1,0,0,0,1,0,0,0,0,1,0,2015-06-25,26,2,23.076,210.68,657.93,103.04666666666647,338.6402857142857
90032,435.999,3,0.15,5.1294,0,0,1,0,1,0,0,1,0,0,0,2017-06-30,26,2,75.384,23.076,210.68,178.1529999999998,211.79728571428572
98115,388.704,6,0.2,38.8704,0,0,1,0,0,1,0,0,1,0,0,2017-08-21,34,3,435.999,75.384,23.076,300.0289999999998,264.63500000000005
2138,26.72,1,0.0,11.7568,0,0,0,1,0,0,1,0,0,1,0,2017-03-11,10,1,388.704,435.999,75.384,283.8076666666665,259.7847142857143
19140,21.184,1,0.2,4.7664,0,0,0,1,0,1,0,0,0,1,0,2014-09-26,39,3,26.72,388.704,435.999,145.5359999999998,168.821
90049,307.666,2,0.15,28.9568,0,0,0,1,1,0,0,1,0,0,0,2015-08-28,35,3,21.184,26.72,388.704,118.52333333333313,182.67614285714285
90049,4.16,2,0.0,1.7472,0,0,0,1,1,0,0,0,0,1,0,2015-08-28,35,3,307.666,21.184,26.72,111.00333333333312,179.97385714285716
94109,16.02,6,0.0,6.0876,0,0,0,1,0,1,0,0,0,1,0,2015-10-20,43,4,4.16,307.666,21.184,109.2819999999998,171.49328571428572
77340,141.42,5,0.6,-187.3815,0,0,0,1,1,0,0,0,0,1,0,2017-01-01,52,1,16.02,4.16,307.666,53.866666666666454,129.41057142857144
77340,310.744,4,0.3,-26.6352,0,0,0,1,1,0,0,0,1,0,0,2017-01-01,52,1,141.42,16.02,4.16,156.06133333333312,118.27342857142858
30344,27.42,3,0.0,9.3228,0,0,0,1,0,1,0,0,0,1,0,2015-06-23,26,2,310.744,141.42,16.02,159.86133333333314,118.37342857142858
22204,61.1,5,0.0,18.33,0,0,0,1,0,0,1,0,0,1,0,2016-10-20,42,4,27.42,310.744,141.42,133.0879999999998,124.07571428571428
98115,23.88,3,0.0,10.5072,0,0,1,0,1,0,0,0,0,1,0,2017-07-27,30,3,61.1,27.42,310.744,37.46666666666646,83.53485714285715
77041,89.0664,1,0.32,-17.0274,1,0,0,0,0,0,1,1,0,0,0,2017-02-17,7,1,23.88,61.1,27.42,58.01546666666646,95.66434285714287
19140,215.544,4,0.3,-58.5048,0,0,0,1,1,0,0,0,1,0,0,2017-12-08,49,4,89.0664,23.88,61.1,109.4967999999998,124.16777142857144
60623,127.386,2,0.3,-25.4772,0,0,0,1,1,0,0,0,1,0,0,2017-11-18,46,4,215.544,89.0664,23.88,143.99879999999982,122.16291428571428
76903,248.43,5,0.3,-17.745,0,0,1,0,1,0,0,0,1,0,0,2016-12-01,48,4,127.386,215.544,89.0664,197.11999999999978,113.26091428571429
76903,85.246,2,0.3,-1.2178,0,0,1,0,1,0,0,0,1,0,0,2016-12-01,48,4,248.43,127.386,215.544,153.68733333333313,121.52177142857144
90049,148.02,3,0.0,41.4456,0,0,0,1,0,1,0,0,0,1,0,2017-08-29,35,3,85.246,248.43,127.386,160.56533333333311,133.93891428571428
60653,526.344,4,0.3,-75.192,0,0,0,1,1,0,0,0,1,0,0,2017-07-22,29,3,148.02,85.246,248.43,253.20333333333315,205.7194857142857
94110,41.96,2,0.0,10.9096,0,0,0,1,1,0,0,0,0,1,0,2016-11-11,45,4,526.344,148.02,85.246,238.7746666666665,198.99
94110,451.152,3,0.2,0.0,0,0,0,1,1,0,0,0,1,0,0,2016-11-11,45,4,41.96,526.344,148.02,339.81866666666645,232.64828571428572
95351,161.568,2,0.2,-28.2744,0,0,0,1,1,0,0,0,1,0,0,2017-09-07,36,3,451.152,41.96,526.344,218.22666666666643,237.53142857142856
